service_provider,technology,d_u,speed,signal_strength,state,Month,Year
JIO,4G,download,68142.0,-66.0,Punjab,May,2018
JIO,4G,download,64252.0,-63.0,Punjab,May,2018
JIO,4G,download,67084.0,-66.0,Punjab,May,2018
JIO,4G,download,58164.0,-63.0,Punjab,May,2018
JIO,4G,download,58571.0,-63.0,Punjab,May,2018
JIO,4G,download,66681.0,-61.0,Punjab,May,2018
JIO,4G,download,58888.0,-77.0,Punjab,May,2018
JIO,4G,download,62251.0,-63.0,Punjab,May,2018
JIO,4G,download,66240.0,-76.0,Punjab,May,2018
JIO,4G,download,58600.0,-61.0,Punjab,May,2018
JIO,4G,download,66772.0,-58.0,Punjab,May,2018
JIO,4G,download,57672.0,-76.0,Punjab,May,2018
JIO,4G,download,66172.0,-67.0,Punjab,May,2018
JIO,4G,download,67966.0,-75.0,Punjab,May,2018
JIO,4G,download,66812.0,-62.0,Punjab,May,2018
JIO,4G,download,64279.0,-76.0,Punjab,May,2018
JIO,4G,download,67295.0,-61.0,Punjab,May,2018
JIO,4G,download,71245.0,-64.0,Punjab,May,2018
JIO,4G,download,62144.0,-59.0,Punjab,May,2018
JIO,4G,download,67429.0,-66.0,Punjab,May,2018
JIO,4G,download,61989.0,-77.0,Punjab,May,2018
JIO,4G,download,60841.0,-62.0,Punjab,May,2018
JIO,4G,download,62259.0,-77.0,Punjab,May,2018
JIO,4G,download,67144.0,-65.0,Punjab,May,2018
JIO,4G,download,58208.0,-77.0,Punjab,May,2018
JIO,4G,download,65664.0,-60.0,Punjab,May,2018
JIO,4G,download,58498.0,-61.0,Punjab,May,2018
JIO,4G,download,69039.0,-66.0,Punjab,May,2018
JIO,4G,download,68279.0,-76.0,Punjab,May,2018
JIO,4G,download,65578.0,-61.0,Punjab,May,2018
JIO,4G,download,61856.0,-77.0,Punjab,May,2018
JIO,4G,download,69421.0,-62.0,Punjab,May,2018
JIO,4G,download,66604.0,-75.0,Punjab,May,2018
JIO,4G,download,59116.0,-75.0,Punjab,May,2018
JIO,4G,download,67010.0,-69.0,Punjab,May,2018
JIO,4G,download,59938.0,-61.0,Punjab,May,2018
JIO,4G,download,60356.0,-66.0,Punjab,May,2018
JIO,4G,download,75026.0,-60.0,Punjab,May,2018
JIO,4G,download,65251.0,-61.0,Punjab,May,2018
JIO,4G,download,66742.0,-61.0,Punjab,May,2018
JIO,4G,download,62069.0,-75.0,Punjab,May,2018
JIO,4G,download,69194.0,-66.0,Punjab,May,2018
JIO,4G,download,67874.0,-76.0,Punjab,May,2018
JIO,4G,download,81859.0,-76.0,Punjab,May,2018
JIO,4G,download,58227.0,-75.0,Punjab,May,2018
JIO,4G,download,68166.0,-60.0,Punjab,May,2018
AIRTEL,4G,download,63674.0,-86.0,Punjab,May,2018
AIRTEL,4G,download,76720.0,-79.0,Punjab,May,2018
AIRTEL,4G,download,78759.0,-95.06451613,Punjab,May,2018
JIO,4G,download,60969.0,-89.0,Kerala,May,2018
JIO,4G,download,58880.0,-90.0,Kerala,May,2018
JIO,4G,download,59371.0,-88.0,Kerala,May,2018
AIRTEL,4G,download,73468.0,-98.14457831,Kerala,May,2018
JIO,4G,download,66223.0,-60.0,Mumbai,May,2018
JIO,4G,download,58604.0,-63.0,Mumbai,May,2018
JIO,4G,download,66663.0,-61.0,Mumbai,May,2018
JIO,4G,download,67610.0,-63.0,Mumbai,May,2018
JIO,4G,download,60431.0,-67.0,Mumbai,May,2018
JIO,4G,download,66555.0,-63.0,Mumbai,May,2018
JIO,4G,download,67917.0,-61.0,Mumbai,May,2018
JIO,4G,download,66380.0,-61.0,Mumbai,May,2018
JIO,4G,download,66580.0,-64.0,Mumbai,May,2018
JIO,4G,download,65817.0,-63.0,Mumbai,May,2018
JIO,4G,download,75868.0,-83.0,Mumbai,May,2018
JIO,4G,download,67963.0,-64.0,Mumbai,May,2018
JIO,4G,download,78168.0,-94.0,Mumbai,May,2018
JIO,4G,download,110772.0,-96.0,Mumbai,May,2018
JIO,4G,download,60474.0,-63.0,Mumbai,May,2018
JIO,4G,download,65735.0,-64.0,Mumbai,May,2018
JIO,4G,download,78788.0,-83.0,Mumbai,May,2018
JIO,4G,download,79422.0,-83.0,Mumbai,May,2018
AIRTEL,4G,download,64136.0,-85.0,Mumbai,May,2018
AIRTEL,4G,download,88964.0,-64.0,Mumbai,May,2018
VODAFONE,4G,download,59653.0,-84.0,Mumbai,May,2018
VODAFONE,4G,download,58940.0,-98.0,Mumbai,May,2018
JIO,4G,download,68510.0,-68.0,Assam,May,2018
JIO,4G,download,72059.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,58120.0,-65.0,Himachal Pradesh,May,2018
JIO,4G,download,70500.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,58551.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,59986.0,-65.0,Himachal Pradesh,May,2018
JIO,4G,download,68174.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,68721.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,66444.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,72690.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,58180.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,71705.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,67570.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,67436.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,68886.0,-65.0,Himachal Pradesh,May,2018
JIO,4G,download,63844.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,66652.0,-67.0,Himachal Pradesh,May,2018
JIO,4G,download,65570.0,-66.0,Himachal Pradesh,May,2018
AIRTEL,4G,download,63128.0,-88.0,Himachal Pradesh,May,2018
AIRTEL,4G,download,61535.0,-96.0,Himachal Pradesh,May,2018
JIO,4G,download,62408.0,-55.0,Kolkata,May,2018
JIO,4G,download,67856.0,-65.0,Kolkata,May,2018
JIO,4G,download,63571.0,-60.0,Kolkata,May,2018
JIO,4G,download,61749.0,-76.0,Kolkata,May,2018
JIO,4G,download,69354.0,-75.0,Kolkata,May,2018
JIO,4G,download,57557.0,-66.0,Kolkata,May,2018
JIO,4G,download,60739.0,-75.0,Kolkata,May,2018
JIO,4G,download,57951.0,-75.0,Kolkata,May,2018
JIO,4G,download,67869.0,-78.0,Kolkata,May,2018
JIO,4G,download,63724.0,-78.0,Kolkata,May,2018
JIO,4G,download,72783.0,-75.0,Kolkata,May,2018
JIO,4G,download,60814.0,-56.0,Kolkata,May,2018
JIO,4G,download,68669.0,-77.0,Kolkata,May,2018
JIO,4G,download,66912.0,-65.0,Kolkata,May,2018
JIO,4G,download,59734.0,-70.0,Kolkata,May,2018
JIO,4G,download,68566.0,-81.0,Kolkata,May,2018
JIO,4G,download,59795.0,-69.0,Kolkata,May,2018
JIO,4G,download,59321.0,-78.0,Kolkata,May,2018
JIO,4G,download,64750.0,-63.0,Kolkata,May,2018
JIO,4G,download,64190.0,-77.0,Kolkata,May,2018
JIO,4G,download,64021.0,-75.0,Kolkata,May,2018
JIO,4G,download,61690.0,-56.0,Kolkata,May,2018
JIO,4G,download,58884.0,-70.0,Kolkata,May,2018
JIO,4G,download,57875.0,-65.0,Kolkata,May,2018
JIO,4G,download,57743.0,-55.0,Kolkata,May,2018
JIO,4G,download,59164.0,-78.0,Kolkata,May,2018
JIO,4G,download,61669.0,-65.0,Kolkata,May,2018
JIO,4G,download,62427.0,-78.0,Kolkata,May,2018
JIO,4G,download,58435.0,-78.0,Kolkata,May,2018
JIO,4G,download,60757.0,-79.0,Kolkata,May,2018
JIO,4G,download,60544.0,-75.0,Kolkata,May,2018
JIO,4G,download,58150.0,-56.0,Kolkata,May,2018
JIO,4G,download,77710.0,-72.0,Kolkata,May,2018
JIO,4G,download,58500.0,-75.0,Kolkata,May,2018
JIO,4G,download,58862.0,-63.0,Kolkata,May,2018
JIO,4G,download,58596.0,-75.0,Kolkata,May,2018
JIO,4G,download,68327.0,-66.0,Kolkata,May,2018
JIO,4G,download,60904.0,-75.0,Kolkata,May,2018
JIO,4G,download,63686.0,-78.0,Kolkata,May,2018
JIO,4G,download,58671.0,-66.0,Kolkata,May,2018
JIO,4G,download,57674.0,-76.0,Kolkata,May,2018
JIO,4G,download,58769.0,-56.0,Kolkata,May,2018
JIO,4G,download,59903.0,-70.0,Kolkata,May,2018
JIO,4G,download,59665.0,-68.0,Kolkata,May,2018
JIO,4G,download,64359.0,-83.0,Karnataka,May,2018
JIO,4G,download,80218.0,-66.0,Karnataka,May,2018
JIO,4G,download,73261.0,-66.0,Karnataka,May,2018
JIO,4G,download,66384.0,-61.0,Karnataka,May,2018
JIO,4G,download,80106.0,-69.0,Karnataka,May,2018
JIO,4G,download,79386.0,-70.0,Karnataka,May,2018
JIO,4G,download,67354.0,-63.0,Karnataka,May,2018
JIO,4G,download,76518.0,-63.0,Karnataka,May,2018
JIO,4G,download,66599.0,-93.0,Karnataka,May,2018
JIO,4G,download,78401.0,-70.0,Karnataka,May,2018
JIO,4G,download,67581.0,-63.0,Karnataka,May,2018
JIO,4G,download,86682.0,-70.0,Karnataka,May,2018
JIO,4G,download,58099.0,-76.0,Karnataka,May,2018
JIO,4G,download,67817.0,-63.0,Karnataka,May,2018
JIO,4G,download,76579.0,-70.0,Karnataka,May,2018
JIO,4G,download,74879.0,-70.0,Karnataka,May,2018
JIO,4G,download,66023.0,-94.0,Karnataka,May,2018
JIO,4G,download,67754.0,-83.0,Karnataka,May,2018
JIO,4G,download,60383.0,-61.0,Karnataka,May,2018
JIO,4G,download,76855.0,-70.0,Karnataka,May,2018
JIO,4G,download,66771.0,-83.0,Karnataka,May,2018
JIO,4G,download,62234.0,-63.0,Karnataka,May,2018
JIO,4G,download,62793.0,-63.0,Karnataka,May,2018
JIO,4G,download,64856.0,-94.0,Karnataka,May,2018
JIO,4G,download,65559.0,-94.0,Karnataka,May,2018
AIRTEL,4G,download,61943.0,-91.0,Karnataka,May,2018
AIRTEL,4G,download,70059.0,-87.0,North East,May,2018
JIO,4G,download,58074.0,-89.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,68481.0,-96.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,69302.0,-95.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,59978.0,-85.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,58455.0,-81.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,68180.0,-85.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,67551.0,-89.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,85099.0,-78.0,Jammu & Kashmir,May,2018
AIRTEL,4G,download,77266.0,-101.2105263,Kerala,May,2019
JIO,4G,download,65460.0,-64.0,Kerala,May,2019
JIO,4G,download,67842.0,-63.0,Kerala,May,2019
JIO,4G,download,65567.0,-62.0,Kerala,May,2019
JIO,4G,download,61644.0,-65.0,Kerala,May,2019
JIO,4G,download,60770.0,-91.0,Kerala,May,2019
JIO,4G,download,65527.0,-64.0,Kerala,May,2019
JIO,4G,download,66496.0,-63.0,Kerala,May,2019
JIO,4G,download,66912.0,-64.0,Kerala,May,2019
JIO,4G,download,67359.0,-63.0,Kerala,May,2019
JIO,4G,download,66517.0,-63.0,Kerala,May,2019
JIO,4G,download,66020.0,-63.0,Kerala,May,2019
JIO,4G,download,66426.0,-63.0,Kerala,May,2019
JIO,4G,download,65271.0,-64.0,Kerala,May,2019
JIO,4G,download,66438.0,-64.0,Kerala,May,2019
JIO,4G,download,66639.0,-63.0,Kerala,May,2019
JIO,4G,download,67201.0,-65.0,Kerala,May,2019
JIO,4G,download,58606.0,-72.0,Kerala,May,2019
JIO,4G,download,67774.0,-63.0,Kerala,May,2019
JIO,4G,download,67346.0,-90.0,Kerala,May,2019
JIO,4G,download,67143.0,-63.0,Kerala,May,2019
IDEA,4G,download,59084.0,-84.0,Kerala,May,2019
AIRTEL,4G,download,79600.0,-90.0,Delhi,May,2019
JIO,4G,download,67226.0,-80.0,Delhi,May,2019
JIO,4G,download,73961.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82350.0,-63.0,Delhi,May,2019
JIO,4G,download,80837.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68141.0,-80.0,Delhi,May,2019
JIO,4G,download,81148.0,-66.0,Delhi,May,2019
JIO,4G,download,68069.0,-67.0,Delhi,May,2019
JIO,4G,download,80373.0,-64.0,Delhi,May,2019
JIO,4G,download,67912.0,-78.65492102,Delhi,May,2019
JIO,4G,download,63641.0,-61.0,Delhi,May,2019
JIO,4G,download,80329.0,-63.0,Delhi,May,2019
JIO,4G,download,66498.0,-79.0,Delhi,May,2019
JIO,4G,download,65978.0,-73.0,Delhi,May,2019
JIO,4G,download,80789.0,-61.0,Delhi,May,2019
JIO,4G,download,64174.0,-63.0,Delhi,May,2019
JIO,4G,download,60211.0,-82.0,Delhi,May,2019
JIO,4G,download,69810.0,-62.0,Delhi,May,2019
JIO,4G,download,79226.0,-63.0,Delhi,May,2019
JIO,4G,download,60334.0,-84.0,Delhi,May,2019
JIO,4G,download,67288.0,-74.0,Delhi,May,2019
JIO,4G,download,80184.0,-80.0,Delhi,May,2019
JIO,4G,download,66766.0,-65.0,Delhi,May,2019
JIO,4G,download,80479.0,-64.0,Delhi,May,2019
JIO,4G,download,67729.0,-67.0,Delhi,May,2019
JIO,4G,download,68038.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68084.0,-90.0,Delhi,May,2019
JIO,4G,download,68063.0,-81.0,Delhi,May,2019
JIO,4G,download,67747.0,-81.0,Delhi,May,2019
JIO,4G,download,67459.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82369.0,-66.0,Delhi,May,2019
JIO,4G,download,67402.0,-81.0,Delhi,May,2019
JIO,4G,download,67052.0,-78.65492102,Delhi,May,2019
JIO,4G,download,81634.0,-62.0,Delhi,May,2019
JIO,4G,download,60068.0,-85.0,Delhi,May,2019
JIO,4G,download,64435.0,-74.0,Delhi,May,2019
JIO,4G,download,61763.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66501.0,-80.0,Delhi,May,2019
JIO,4G,download,68029.0,-78.65492102,Delhi,May,2019
JIO,4G,download,64585.0,-64.0,Delhi,May,2019
JIO,4G,download,67868.0,-78.65492102,Delhi,May,2019
JIO,4G,download,78892.0,-78.65492102,Delhi,May,2019
JIO,4G,download,64101.0,-81.0,Delhi,May,2019
JIO,4G,download,60468.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67727.0,-65.0,Delhi,May,2019
JIO,4G,download,67798.0,-63.0,Delhi,May,2019
JIO,4G,download,68056.0,-78.65492102,Delhi,May,2019
JIO,4G,download,58838.0,-85.0,Delhi,May,2019
JIO,4G,download,82701.0,-78.65492102,Delhi,May,2019
JIO,4G,download,60039.0,-61.0,Delhi,May,2019
JIO,4G,download,81095.0,-82.0,Delhi,May,2019
JIO,4G,download,68106.0,-80.0,Delhi,May,2019
JIO,4G,download,67934.0,-79.0,Delhi,May,2019
JIO,4G,download,67932.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66506.0,-78.65492102,Delhi,May,2019
JIO,4G,download,60696.0,-80.0,Delhi,May,2019
JIO,4G,download,67612.0,-74.0,Delhi,May,2019
JIO,4G,download,80004.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68051.0,-54.0,Delhi,May,2019
JIO,4G,download,65348.0,-80.0,Delhi,May,2019
JIO,4G,download,66462.0,-77.0,Delhi,May,2019
JIO,4G,download,68731.0,-63.0,Delhi,May,2019
JIO,4G,download,67714.0,-65.0,Delhi,May,2019
JIO,4G,download,80866.0,-66.0,Delhi,May,2019
JIO,4G,download,60125.0,-79.0,Delhi,May,2019
JIO,4G,download,66827.0,-63.0,Delhi,May,2019
JIO,4G,download,67685.0,-70.0,Delhi,May,2019
JIO,4G,download,67863.0,-80.0,Delhi,May,2019
JIO,4G,download,80724.0,-63.0,Delhi,May,2019
JIO,4G,download,80518.0,-62.0,Delhi,May,2019
JIO,4G,download,81495.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68090.0,-78.65492102,Delhi,May,2019
JIO,4G,download,64397.0,-82.0,Delhi,May,2019
JIO,4G,download,67083.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67456.0,-91.0,Delhi,May,2019
JIO,4G,download,67730.0,-80.0,Delhi,May,2019
JIO,4G,download,80290.0,-61.0,Delhi,May,2019
JIO,4G,download,67690.0,-80.0,Delhi,May,2019
JIO,4G,download,68127.0,-79.0,Delhi,May,2019
JIO,4G,download,68024.0,-80.0,Delhi,May,2019
JIO,4G,download,81569.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68134.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67878.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67030.0,-78.65492102,Delhi,May,2019
JIO,4G,download,61248.0,-82.0,Delhi,May,2019
JIO,4G,download,81829.0,-78.65492102,Delhi,May,2019
JIO,4G,download,81138.0,-66.0,Delhi,May,2019
JIO,4G,download,81861.0,-74.0,Delhi,May,2019
JIO,4G,download,64373.0,-66.0,Delhi,May,2019
JIO,4G,download,64059.0,-60.0,Delhi,May,2019
JIO,4G,download,67866.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67086.0,-74.0,Delhi,May,2019
JIO,4G,download,66493.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82480.0,-74.0,Delhi,May,2019
JIO,4G,download,81704.0,-74.0,Delhi,May,2019
JIO,4G,download,66643.0,-66.0,Delhi,May,2019
JIO,4G,download,67131.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80011.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82600.0,-80.0,Delhi,May,2019
JIO,4G,download,67359.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67732.0,-80.0,Delhi,May,2019
JIO,4G,download,80443.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67993.0,-80.0,Delhi,May,2019
JIO,4G,download,68007.0,-67.0,Delhi,May,2019
JIO,4G,download,79620.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67909.0,-60.0,Delhi,May,2019
JIO,4G,download,68039.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80648.0,-80.0,Delhi,May,2019
JIO,4G,download,68101.0,-80.0,Delhi,May,2019
JIO,4G,download,65873.0,-60.0,Delhi,May,2019
JIO,4G,download,79783.0,-64.0,Delhi,May,2019
JIO,4G,download,82455.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67920.0,-63.0,Delhi,May,2019
JIO,4G,download,66284.0,-78.65492102,Delhi,May,2019
JIO,4G,download,81569.0,-62.0,Delhi,May,2019
JIO,4G,download,66813.0,-80.0,Delhi,May,2019
JIO,4G,download,67896.0,-66.0,Delhi,May,2019
JIO,4G,download,67929.0,-79.0,Delhi,May,2019
JIO,4G,download,78516.0,-80.0,Delhi,May,2019
JIO,4G,download,65137.0,-60.0,Delhi,May,2019
JIO,4G,download,80366.0,-62.0,Delhi,May,2019
JIO,4G,download,66649.0,-80.0,Delhi,May,2019
JIO,4G,download,67343.0,-74.0,Delhi,May,2019
JIO,4G,download,81596.0,-66.0,Delhi,May,2019
JIO,4G,download,67321.0,-80.0,Delhi,May,2019
JIO,4G,download,67549.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67019.0,-77.0,Delhi,May,2019
JIO,4G,download,82717.0,-74.0,Delhi,May,2019
JIO,4G,download,82006.0,-62.0,Delhi,May,2019
JIO,4G,download,64686.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67832.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67760.0,-76.0,Delhi,May,2019
JIO,4G,download,67669.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68088.0,-67.0,Delhi,May,2019
JIO,4G,download,68079.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68128.0,-54.0,Delhi,May,2019
JIO,4G,download,67991.0,-80.0,Delhi,May,2019
JIO,4G,download,68127.0,-80.0,Delhi,May,2019
JIO,4G,download,67484.0,-80.0,Delhi,May,2019
JIO,4G,download,68082.0,-78.65492102,Delhi,May,2019
JIO,4G,download,64153.0,-80.0,Delhi,May,2019
JIO,4G,download,68072.0,-66.0,Delhi,May,2019
JIO,4G,download,68124.0,-80.0,Delhi,May,2019
JIO,4G,download,80683.0,-60.0,Delhi,May,2019
JIO,4G,download,65808.0,-70.0,Delhi,May,2019
JIO,4G,download,82365.0,-51.0,Delhi,May,2019
JIO,4G,download,80482.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82649.0,-65.0,Delhi,May,2019
JIO,4G,download,82183.0,-66.0,Delhi,May,2019
JIO,4G,download,61773.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80601.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68118.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66098.0,-76.0,Delhi,May,2019
JIO,4G,download,67699.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68047.0,-78.65492102,Delhi,May,2019
JIO,4G,download,63565.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80472.0,-62.0,Delhi,May,2019
JIO,4G,download,67857.0,-67.0,Delhi,May,2019
JIO,4G,download,77510.0,-74.0,Delhi,May,2019
JIO,4G,download,80376.0,-60.0,Delhi,May,2019
JIO,4G,download,82370.0,-74.0,Delhi,May,2019
JIO,4G,download,67614.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67772.0,-67.0,Delhi,May,2019
JIO,4G,download,82464.0,-62.0,Delhi,May,2019
JIO,4G,download,61659.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67323.0,-80.0,Delhi,May,2019
JIO,4G,download,82536.0,-61.0,Delhi,May,2019
JIO,4G,download,80724.0,-78.65492102,Delhi,May,2019
JIO,4G,download,79928.0,-65.0,Delhi,May,2019
JIO,4G,download,64747.0,-65.0,Delhi,May,2019
JIO,4G,download,78593.0,-79.0,Delhi,May,2019
JIO,4G,download,67843.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66495.0,-78.65492102,Delhi,May,2019
JIO,4G,download,82305.0,-86.0,Delhi,May,2019
JIO,4G,download,75400.0,-62.0,Delhi,May,2019
JIO,4G,download,82367.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67448.0,-74.0,Delhi,May,2019
JIO,4G,download,66187.0,-78.65492102,Delhi,May,2019
JIO,4G,download,62619.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67362.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68081.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80342.0,-61.0,Delhi,May,2019
JIO,4G,download,82509.0,-63.0,Delhi,May,2019
JIO,4G,download,67839.0,-67.0,Delhi,May,2019
JIO,4G,download,80245.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67456.0,-66.0,Delhi,May,2019
JIO,4G,download,67448.0,-80.0,Delhi,May,2019
JIO,4G,download,67756.0,-80.0,Delhi,May,2019
JIO,4G,download,79253.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67288.0,-74.0,Delhi,May,2019
JIO,4G,download,80722.0,-64.0,Delhi,May,2019
JIO,4G,download,67961.0,-78.65492102,Delhi,May,2019
JIO,4G,download,81827.0,-80.0,Delhi,May,2019
JIO,4G,download,62600.0,-74.0,Delhi,May,2019
JIO,4G,download,61041.0,-82.0,Delhi,May,2019
JIO,4G,download,62757.0,-81.0,Delhi,May,2019
JIO,4G,download,68139.0,-78.65492102,Delhi,May,2019
JIO,4G,download,59872.0,-93.0,Delhi,May,2019
JIO,4G,download,82291.0,-74.0,Delhi,May,2019
JIO,4G,download,67973.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68123.0,-80.0,Delhi,May,2019
JIO,4G,download,80309.0,-62.0,Delhi,May,2019
JIO,4G,download,80210.0,-62.0,Delhi,May,2019
JIO,4G,download,82374.0,-62.0,Delhi,May,2019
JIO,4G,download,81832.0,-74.0,Delhi,May,2019
JIO,4G,download,67991.0,-78.65492102,Delhi,May,2019
JIO,4G,download,73425.0,-80.0,Delhi,May,2019
JIO,4G,download,61612.0,-65.0,Delhi,May,2019
JIO,4G,download,82093.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68157.0,-64.0,Delhi,May,2019
JIO,4G,download,67922.0,-60.0,Delhi,May,2019
JIO,4G,download,68051.0,-65.0,Delhi,May,2019
JIO,4G,download,66925.0,-78.65492102,Delhi,May,2019
JIO,4G,download,61130.0,-83.0,Delhi,May,2019
JIO,4G,download,67759.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66160.0,-74.0,Delhi,May,2019
JIO,4G,download,60128.0,-78.65492102,Delhi,May,2019
JIO,4G,download,65816.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67942.0,-80.0,Delhi,May,2019
JIO,4G,download,80598.0,-78.65492102,Delhi,May,2019
JIO,4G,download,61918.0,-59.0,Delhi,May,2019
JIO,4G,download,67973.0,-77.0,Delhi,May,2019
JIO,4G,download,68086.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67773.0,-70.0,Delhi,May,2019
JIO,4G,download,60822.0,-74.0,Delhi,May,2019
JIO,4G,download,82455.0,-64.0,Delhi,May,2019
JIO,4G,download,64420.0,-74.0,Delhi,May,2019
JIO,4G,download,61395.0,-66.0,Delhi,May,2019
JIO,4G,download,66742.0,-78.65492102,Delhi,May,2019
JIO,4G,download,68092.0,-80.0,Delhi,May,2019
JIO,4G,download,80107.0,-60.0,Delhi,May,2019
JIO,4G,download,82307.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80227.0,-63.0,Delhi,May,2019
JIO,4G,download,67401.0,-82.0,Delhi,May,2019
JIO,4G,download,67660.0,-60.0,Delhi,May,2019
JIO,4G,download,67642.0,-79.0,Delhi,May,2019
JIO,4G,download,58846.0,-84.0,Delhi,May,2019
JIO,4G,download,63526.0,-69.0,Delhi,May,2019
JIO,4G,download,66689.0,-61.0,Delhi,May,2019
JIO,4G,download,66658.0,-80.0,Delhi,May,2019
JIO,4G,download,68010.0,-80.0,Delhi,May,2019
JIO,4G,download,67836.0,-67.0,Delhi,May,2019
JIO,4G,download,82060.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80580.0,-64.0,Delhi,May,2019
JIO,4G,download,62221.0,-62.0,Delhi,May,2019
JIO,4G,download,79922.0,-62.0,Delhi,May,2019
JIO,4G,download,66543.0,-76.0,Delhi,May,2019
JIO,4G,download,80538.0,-78.65492102,Delhi,May,2019
JIO,4G,download,80191.0,-64.0,Delhi,May,2019
JIO,4G,download,81940.0,-66.0,Delhi,May,2019
JIO,4G,download,67591.0,-60.0,Delhi,May,2019
JIO,4G,download,66463.0,-63.0,Delhi,May,2019
JIO,4G,download,80380.0,-60.0,Delhi,May,2019
JIO,4G,download,67730.0,-79.0,Delhi,May,2019
JIO,4G,download,80968.0,-81.0,Delhi,May,2019
JIO,4G,download,68000.0,-65.0,Delhi,May,2019
JIO,4G,download,65298.0,-61.0,Delhi,May,2019
JIO,4G,download,61631.0,-80.0,Delhi,May,2019
JIO,4G,download,66654.0,-61.0,Delhi,May,2019
JIO,4G,download,64924.0,-80.0,Delhi,May,2019
JIO,4G,download,67139.0,-78.65492102,Delhi,May,2019
JIO,4G,download,63748.0,-60.0,Delhi,May,2019
JIO,4G,download,61716.0,-78.65492102,Delhi,May,2019
JIO,4G,download,66241.0,-74.0,Delhi,May,2019
JIO,4G,download,68103.0,-67.0,Delhi,May,2019
JIO,4G,download,66188.0,-80.0,Delhi,May,2019
JIO,4G,download,67208.0,-80.0,Delhi,May,2019
JIO,4G,download,67237.0,-85.0,Delhi,May,2019
JIO,4G,download,80123.0,-78.65492102,Delhi,May,2019
JIO,4G,download,67896.0,-77.0,Delhi,May,2019
